  x,y,z,rho,u,v,w,p
     4.915250,      0.873122,      0.100000,      0.926962,    223.052017,     12.821512,      0.000000,  73636.992188
     5.084750,      0.873122,      0.100000,      0.920017,    224.096832,     -1.648156,      0.000000,  72954.320312
     5.254240,      0.858280,      0.100000,      0.921114,    218.934265,    -15.966361,      0.000000,  73181.195312
     5.423730,      0.829644,      0.100000,      0.929236,    208.363403,    -28.188452,      0.000000,  74213.843750
     5.593220,      0.789226,      0.100000,      0.942319,    194.304321,    -36.868877,      0.000000,  75824.554688
     5.762710,      0.739884,      0.100000,      0.958144,    178.986938,    -41.465538,      0.000000,  77758.468750
     5.932200,      0.685084,      0.100000,      0.974826,    164.243927,    -42.279877,      0.000000,  79792.726562
     6.101700,      0.628695,      0.100000,      0.990876,    151.267014,    -40.087963,      0.000000,  81748.929688
     6.271190,      0.574695,      0.100000,      1.005199,    140.693359,    -35.769611,      0.000000,  83495.125000
     6.440680,      0.526874,      0.100000,      1.017104,    132.798172,    -30.091660,      0.000000,  84947.242188
     6.610170,      0.488607,      0.100000,      1.026136,    127.669006,    -23.660145,      0.000000,  86049.554688
     6.779660,      0.462597,      0.100000,      1.031984,    125.357140,    -17.070702,      0.000000,  86763.804688
     6.949150,      0.450680,      0.100000,      1.034609,    125.852936,    -11.163001,      0.000000,  87086.164062
     7.118640,      0.450000,      0.100000,      1.033990,    128.359360,     -6.805429,      0.000000,  87019.078125
     7.288140,      0.450000,      0.100000,      1.031511,    131.291809,     -4.214456,      0.000000,  86730.726562
     7.457630,      0.450000,      0.100000,      1.028930,    133.678925,     -2.871094,      0.000000,  86430.554688
     7.627120,      0.450000,      0.100000,      1.026600,    135.462036,     -2.142942,      0.000000,  86160.601562
     7.796610,      0.450000,      0.100000,      1.024633,    136.791489,     -1.678501,      0.000000,  85933.710938
     7.966100,      0.450000,      0.100000,      1.023056,    137.802689,     -1.341886,      0.000000,  85753.054688
     8.135590,      0.450000,      0.100000,      1.021811,    138.592072,     -1.086265,      0.000000,  85611.554688
     8.305090,      0.450000,      0.100000,      1.020813,    139.222809,     -0.890535,      0.000000,  85499.179688
     8.474580,      0.450000,      0.100000,      1.019994,    139.735703,     -0.740161,      0.000000,  85407.820312
     8.644070,      0.450000,      0.100000,      1.019310,    140.158325,     -0.623796,      0.000000,  85332.156250
     8.813560,      0.450000,      0.100000,      1.018729,    140.510895,     -0.532940,      0.000000,  85268.648438
     8.983050,      0.450000,      0.100000,      1.018231,    140.808670,     -0.461444,      0.000000,  85214.750000
     9.152540,      0.450000,      0.100000,      1.017801,    141.063385,     -0.404809,      0.000000,  85168.546875
     9.322030,      0.450000,      0.100000,      1.017424,    141.284790,     -0.359560,      0.000000,  85128.515625
     9.491530,      0.450000,      0.100000,      1.017095,    141.480530,     -0.322517,      0.000000,  85093.539062
     9.661020,      0.450000,      0.100000,      1.016799,    141.652405,     -0.290418,      0.000000,  85060.960938
     9.830510,      0.450000,      0.100000,      1.016619,    141.825577,     -0.264723,      0.000000,  85037.460938
    10.000000,      0.450000,      0.100000,      1.016570,    141.952087,     -0.250825,      0.000000,  85027.875000
     0.000000,      0.600000,      0.100000,      1.053498,    151.628708,      0.062555,      0.000000,  87277.804688
     0.169490,      0.600000,      0.100000,      1.053518,    151.608597,      0.108746,      0.000000,  87280.062500
     0.338980,      0.600000,      0.100000,      1.053565,    151.564392,      0.179991,      0.000000,  87285.562500
     0.508470,      0.600000,      0.100000,      1.053648,    151.491440,      0.257382,      0.000000,  87295.148438
     0.677970,      0.600000,      0.100000,      1.053768,    151.387161,      0.344509,      0.000000,  87309.101562
     0.847460,      0.600000,      0.100000,      1.053931,    151.247543,      0.446300,      0.000000,  87327.992188
     1.016950,      0.600000,      0.100000,      1.054142,    151.067108,      0.568223,      0.000000,  87352.585938
     1.186440,      0.600000,      0.100000,      1.054412,    150.838333,      0.716871,      0.000000,  87383.914062
     1.355930,      0.600000,      0.100000,      1.054750,    150.551514,      0.900593,      0.000000,  87423.281250
     1.525420,      0.600000,      0.100000,      1.055171,    150.194260,      1.130314,      0.000000,  87472.289062
     1.694920,      0.600000,      0.100000,      1.055691,    149.750946,      1.420677,      0.000000,  87532.921875
     1.864410,      0.600000,      0.100000,      1.056331,    149.201920,      1.791604,      0.000000,  87607.625000
     2.033900,      0.600000,      0.100000,      1.057116,    148.523117,      2.270492,      0.000000,  87699.406250
     2.203390,      0.600000,      0.100000,      1.058074,    147.685257,      2.896062,      0.000000,  87811.796875
     2.372880,      0.600000,      0.100000,      1.059223,    146.648514,      3.727157,      0.000000,  87947.218750
     2.542370,      0.600000,      0.100000,      1.060572,    145.361008,      4.856827,      0.000000,  88107.492188
     2.711860,      0.600000,      0.100000,      1.062237,    143.811401,      6.434458,      0.000000,  88307.546875
     2.881360,      0.600000,      0.100000,      1.064137,    142.051743,      8.745518,      0.000000,  88540.539062
     3.050850,      0.600640,      0.100000,      1.065852,    140.443024,     12.192506,      0.000000,  88759.273438
     3.220340,      0.611856,      0.100000,      1.066469,    139.874359,     16.887926,      0.000000,  88856.945312
     3.389830,      0.636336,      0.100000,      1.064737,    141.237015,     22.369535,      0.000000,  88686.289062
     3.559320,      0.672352,      0.100000,      1.059799,    144.920334,     27.879381,      0.000000,  88147.335938
     3.728810,      0.717360,      0.100000,      1.051301,    150.902267,     32.706726,      0.000000,  87200.695312
     3.898310,      0.768184,      0.100000,      1.039300,    158.935623,     36.269749,      0.000000,  85856.382812
     4.067800,      0.821256,      0.100000,      1.024223,    168.616074,     38.077747,      0.000000,  84167.890625
     4.237290,      0.872832,      0.100000,      1.006863,    179.368530,     37.717175,      0.000000,  82230.828125
     4.406780,      0.919272,      0.100000,      0.988422,    190.413956,     34.887920,      0.000000,  80185.898438
     4.576270,      0.957312,      0.100000,      0.970500,    200.767883,     29.468489,      0.000000,  78215.835938
     4.745760,      0.984264,      0.100000,      0.954958,    209.294388,     21.585133,      0.000000,  76528.382812
     4.915250,      0.998232,      0.100000,      0.943613,    214.830444,     11.672766,      0.000000,  75322.867188
     5.084750,      0.998232,      0.100000,      0.937792,    216.400116,      0.512784,      0.000000,  74744.398438
     5.254240,      0.984264,      0.100000,      0.937912,    213.506638,    -10.797377,      0.000000,  74841.867188
     5.423730,      0.957312,      0.100000,      0.943385,    206.379639,    -21.002066,      0.000000,  75556.492188
     5.593220,      0.919272,      0.100000,      0.952955,    195.987549,    -28.975159,      0.000000,  76752.507812
     5.762710,      0.872832,      0.100000,      0.965172,    183.760254,    -34.017342,      0.000000,  78264.164062
     5.932200,      0.821256,      0.100000,      0.978641,    171.187027,    -35.990971,      0.000000,  79925.507812
     6.101700,      0.768184,      0.100000,      0.992105,    159.499802,    -35.237591,      0.000000,  81584.093750
     6.271190,      0.717360,      0.100000,      1.004531,    149.537979,    -32.368839,      0.000000,  83113.148438
     6.440680,      0.672352,      0.100000,      1.015181,    141.780060,    -28.065670,      0.000000,  84421.929688
     6.610170,      0.636336,      0.100000,      1.023559,    136.444489,    -22.969280,      0.000000,  85449.453125
     6.779660,      0.611856,      0.100000,      1.029303,    133.566879,    -17.680693,      0.000000,  86151.929688
     6.949150,      0.600640,      0.100000,      1.032283,    132.983826,    -12.813543,      0.000000,  86516.554688
     7.118640,      0.600000,      0.100000,      1.032690,    134.069183,     -8.893616,      0.000000,  86573.148438
     7.288140,      0.600000,      0.100000,      1.031487,    135.837601,     -6.117601,      0.000000,  86440.070312
     7.457630,      0.600000,      0.100000,      1.029748,    137.590378,     -4.313862,      0.000000,  86244.296875
     7.627120,      0.600000,      0.100000,      1.027922,    139.076691,     -3.167284,      0.000000,  86038.523438
     7.796610,      0.600000,      0.100000,      1.026266,    140.251144,     -2.419066,      0.000000,  85853.007812
     7.966100,      0.600000,      0.100000,      1.024877,    141.155991,     -1.903925,      0.000000,  85698.992188
     8.135590,      0.600000,      0.100000,      1.023738,    141.856552,     -1.529284,      0.000000,  85574.335938
     8.305090,      0.600000,      0.100000,      1.022796,    142.408096,     -1.246437,      0.000000,  85472.781250
     8.474580,      0.600000,      0.100000,      1.022006,    142.849518,     -1.028803,      0.000000,  85388.804688
     8.644070,      0.600000,      0.100000,      1.021333,    143.207153,     -0.859920,      0.000000,  85318.476562
     8.813560,      0.600000,      0.100000,      1.020754,    143.500244,     -0.728271,      0.000000,  85258.937500
     8.983050,      0.600000,      0.100000,      1.020252,    143.743088,     -0.625301,      0.000000,  85208.085938
     9.152540,      0.600000,      0.100000,      1.019811,    143.946960,     -0.544476,      0.000000,  85164.164062
     9.322030,      0.600000,      0.100000,      1.019420,    144.121033,     -0.480717,      0.000000,  85125.804688
     9.491530,      0.600000,      0.100000,      1.019072,    144.273285,     -0.429932,      0.000000,  85091.992188
     9.661020,      0.600000,      0.100000,      1.018756,    144.406189,     -0.388401,      0.000000,  85060.312500
     9.830510,      0.600000,      0.100000,      1.018540,    144.541153,     -0.356648,      0.000000,  85036.031250
    10.000000,      0.600000,      0.100000,      1.018458,    144.640823,     -0.339607,      0.000000,  85024.835938
     0.000000,      0.750000,      0.100000,      1.053403,    151.697510,      0.074625,      0.000000,  87266.757812
     0.169490,      0.750000,      0.100000,      1.053421,    151.680038,      0.132089,      0.000000,  87268.804688
     0.338980,      0.750000,      0.100000,      1.053463,    151.642059,      0.221371,      0.000000,  87273.710938
     0.508470,      0.750000,      0.100000,      1.053537,    151.579987,      0.319171,      0.000000,  87282.234375
     0.677970,      0.750000,      0.100000,      1.053642,    151.491638,      0.429159,      0.000000,  87294.453125
